customer_zip_code_prefix,geolocation_lat,geolocation_lng
45430,-13.535003062135102,-39.099698849535386
45435,-13.734706573728744,-39.14750580174429
45436,-13.76239546172142,-39.373967522316136
45440,-13.603346187316015,-39.099958716923226
45443,-13.82262573068788,-39.142029478727125
45445,-13.944788576998107,-39.10515643120829
45450,-13.744813855891184,-39.48727706222378
45452,-13.810281127456651,-39.62379754499901
45455,-13.780237499999998,-39.68551570756165
45460,-13.686273512924927,-39.479924053679476
45465,-13.600381581784447,-39.489692544631005
45470,-13.257180632657864,-39.57159600019938
45480,-13.228184823758374,-39.50584649713243
45490,-13.180826577623964,-39.423033
45500,-14.160738857454287,-39.37387117877911
45520,-14.102772090348335,-39.01489432863551
45530,-14.279349295822538,-38.99458401801027
45534,-14.277952102631142,-38.995374147173415
45540,-14.324249312165335,-39.466129968207504
45545,-14.313092744149971,-39.32027935984331
45550,-14.21381070503854,-39.52155808525214
45560,-14.2081302722806,-39.60161059748162
45570,-14.133744079186092,-39.73399853338481
45580,-14.068171721836572,-39.64030458723086
45585,-14.2843769698301,-39.84498334475137
45590,-14.4343067022118,-39.90376758885614
45600,-14.792933965029716,-39.27803111255109
45601,-14.809000013240643,-39.29392366120421
45602,-14.787775600954138,-39.28408481848348
45603,-14.783314626276809,-39.273225862888815
45604,-14.776080250374044,-39.26582795697962
45605,-14.79465846572221,-39.27022049496033
45606,-14.805308137111176,-39.265164065772325
45607,-14.81140214348782,-39.27390786358306
45608,-14.814154557318568,-39.28171010199666
45610,-15.19162506791868,-39.49465377360439
45611,-14.815142884201409,-39.3085284833139
45613,-14.846067,-39.33267672756049
45615,-14.957243893175734,-39.30195378397593
45620,-15.082327489999658,-39.3377170664705
45622,-15.189133744391862,-39.49516223724786
45625,-14.809047196573925,-39.47313017058467
45630,-14.674651464380743,-39.3757329879287
45638,-14.637361690494917,-39.5531301914744
45640,-14.704700778409189,-39.63763788601643
45645,-14.421541710119559,-39.56629538123539
45650,-14.795859393132988,-39.04242862225496
45651,-14.785490691556074,-39.04695439841028
45652,-14.791077536394987,-39.034764154870594
45653,-14.798944719273333,-39.03314406234006
45654,-14.812328663080159,-39.032252381240625
45655,-14.81960123333446,-39.0299974843736
45656,-14.822275130949382,-39.03385068366008
45657,-14.806637736009382,-39.060313269552616
45658,-14.780932482648975,-39.05757495518468
45661,-14.790686534741052,-39.058519780467826
45662,-14.798274771843296,-39.033386344487276
45675,-14.317588960922787,-39.3208783997927
45680,-14.590540429682195,-39.28547852935815
45690,-15.290548324370024,-39.07477464217708
45695,-15.26167609029374,-39.41119288559154
45700,-15.250302992080991,-40.24622186583831
45710,-15.116827700165596,-40.06839958860911
45712,-12.9802848687172,-38.43565483389116
45720,-14.986376325999906,-39.921744296312625
45725,-14.962980663608766,-39.81060847333869
45730,-15.143336384413155,-39.72420626327064
45740,-14.8588412113288,-39.65756628834892
45745,-14.865282854737872,-39.58978320113749
45750,-14.895336499489884,-39.424666179339184
45760,-15.564788723440747,-40.42416538582997
45770,-15.619993483759323,-40.26348070952356
45780,-15.654334940344441,-40.06329388971231
45790,-15.595748022145012,-39.874221880536254
45800,-15.86130828036564,-38.87892649900212
45807,-16.285004525009693,-39.026519071777095
45810,-16.432305466129215,-39.07585856311037
45816,-16.48911667656967,-39.07488811520848
45818,-16.59133956779187,-39.10092480039819
45820,-16.375001735487714,-39.58761524556456
45821,-16.364778185213737,-39.58802454310487
45822,-16.359376412884,-39.58665516352555
45823,-16.336378016617104,-39.57891315411395
45824,-16.367638636879693,-39.57364822163566
45825,-16.37101454293732,-39.573996677362295
45826,-16.362768955687976,-39.577706937434115
45828,-16.36862631334626,-39.57414098270064
45829,-16.36803040841966,-39.57328481512742
45830,-16.380779235463113,-39.57178161980365
45834,-16.843126431128702,-40.16093487967252
45836,-17.036074998406388,-39.53206169221629
45840,-16.584435,-39.78204263354724
45848,-16.57705511546277,-39.558710035624145
45850,-16.087524600301162,-39.61427101943911
45855,-15.969371975440762,-39.53241961261343
45860,-15.675835594770778,-38.948465230391065
45865,-15.43180881376354,-39.33241200116604
45870,-15.5679798308451,-39.40765651525447
45880,-15.415009965168265,-39.49688211185045
45890,-15.46364332332971,-39.65210590629356
45900,-17.734269170924616,-39.26418368776639
45910,-17.53328739848712,-39.194053995737825
45920,-17.897354150947002,-39.37211339753366
45928,-17.88896510994165,-39.86087419947462
45930,-18.080427677962714,-39.54697228936604
45936,-17.999945292956085,-39.86306465522748
45940,-17.68646037652558,-40.10814054197799
45950,-17.612629745255525,-40.34532446231102
45955,-17.225652347572613,-40.082960202001
45960,-17.37305401784472,-40.222468158284485
45968,-17.48471551182113,-40.46906377479025
45970,-17.166086273047327,-40.33049250765509
45972,-17.199267612467956,-40.218993637182564
45975,-12.933428437159534,-38.49847245588348
45980,-17.33826448350878,-39.22508482389326
45983,-17.116056303887436,-39.18571707237405
45985,-17.534549565866964,-39.74693610881803
45986,-17.522824202580043,-39.7686386514307
45987,-17.535342847803108,-39.7328045101011
45988,-17.53094539440142,-39.716735920666395
45989,-17.54064280153136,-39.711606691875495
45990,-17.544127645072972,-39.731758611915545
45991,-17.55513022517974,-39.74089367484032
45992,-17.547105157016563,-39.744448926596725
45993,-17.542185861083137,-39.75252812164088
45994,-17.53397528348465,-39.762021163126896
45995,-17.534244381132385,-39.74104597557135
45996,-17.53271042770942,-39.73562214667267
45997,-17.541537332801198,-39.73502086429589
45998,-17.540705430609286,-39.74901898166358
46100,-14.2055173523883,-41.67101534752584
46103,-14.037349999999948,-41.73430999999994
46110,-14.386748808530234,-41.87917662298179
46130,-14.42859049507069,-41.46105596918892
46140,-13.647714613058108,-41.8425807959674
46165,-13.761234,-41.76946239421303
46170,-13.58092814077475,-41.811628402437975
46180,-13.417825092984344,-42.13674017699283
46190,-13.445678006846968,-42.24157912296723
46200,-14.899337800599332,-41.96893812550663
46205,-14.548466888120277,-41.93826248191603
46220,-14.410646245263921,-42.07701793857206
46225,-14.205943535785892,-42.11626073203683
46250,-14.68601547085682,-41.67922177588244
46255,-14.66574990511277,-41.49171667028968
46270,-14.943193526785398,-41.71868459839649
46280,-15.039650422648098,-41.93451291456772
46290,-15.024268200051852,-42.37032108363927
46300,-14.502808163722989,-42.2230049974494
46310,-14.84532247710318,-42.43302604495919
46315,-14.792131250364427,-42.27125252379007
46330,-14.6842989705785,-42.504947661923396
46335,-14.58924414572921,-42.43811682600474
46350,-14.767863577438977,-42.656041512957096
46360,-14.489076024942982,-42.68469149999999
46380,-14.41139824929176,-42.86797142240174
46390,-14.271882465855317,-42.25778112373452
46400,-14.068487619139265,-42.488189883855696
46410,-12.40124246429234,-38.75402194721073
46425,-14.036419099133573,-42.14113959390009
46430,-14.221024617359033,-42.78006679256768
46438,-14.41355161665921,-43.55207641087026
46440,-14.336833900489808,-43.77334446431769
46445,-14.302575504535406,-43.76794552410325
46446,-14.212767820189235,-44.28332111723079
46450,-14.5716891502558,-42.94461321740496
46460,-14.264176860286373,-43.16480861085917
46470,-13.611989386333562,-42.936426666508886
46480,-13.909886468498708,-42.84582737771085
46490,-13.771766728317564,-42.71604128163999
46500,-13.018238266412734,-42.6940706350244
46530,-12.820832972244512,-42.72916176308803
46540,-12.88134858469802,-42.487913746732566
46550,-13.125453347082944,-42.29141698904013
46560,13.001420173555276,-23.583939075194326
46570,-13.379247000000005,-42.52178435562611
46575,-13.330747477464872,-42.29252600580825
46580,-13.547470661810129,-42.49137725518767
46600,-14.022371160845278,-41.24458234943658
46620,-13.762025736698014,-41.0447533455456
46640,-13.815812826384208,-41.29867703064893
46650,-13.626872814287005,-41.32881042848442
46670,-13.515608312929098,-41.59299581183551
46690,-13.250584431044702,-41.663970000000006
46700,-12.64907962385969,-42.22174630852492
46730,-12.809288062407306,-42.16815031833227
46740,-12.710055772110447,-41.830122157825066
46750,-13.006964375318343,-41.3712510836053
46760,-13.411194948089578,-41.28437091630435
46765,-13.151977256355504,-41.77418878299902
46766,-13.02507072486642,-40.18648339208737
46770,-13.293711500050712,-40.95776230950237
46780,-13.000556120962212,-40.53184482561109
46790,-12.985942909341802,-40.96515824999999
46800,-12.28451324423175,-40.49522134504001
46805,-12.139584443049062,-40.36040058064826
46810,-12.08070256224343,-41.09471564833978
46820,-11.969092192022407,-41.26689208576157
46825,-12.355008882381227,-40.90352711660624
46830,-12.802670728380551,-41.330201965704255
46833,-12.59372096891573,-41.01442317096993
46835,-12.818437426088707,-41.069826407941974
46840,-12.64720070814538,-40.93317932335451
46850,-12.661664449575433,-40.60780879598697
46860,-12.76801490953513,-40.21112871183327
46865,-12.79991674393986,-40.35400462369489
46875,-12.70812094187372,-39.698459466762586
46880,-12.527306698207923,-40.30495396461956
46900,-12.418105406344573,-41.77124306798829
46930,-12.515396057693538,-41.577766528747425
46960,-12.562304992926002,-41.38956161978423
46970,-12.28568232822174,-41.16699999147694
46980,-12.245412406781975,-41.616438567417646
46985,-12.283641858411915,-41.51262370813318
46990,-12.090919221139911,-41.650165220865006
47100,-11.09111741097317,-43.14362039890573
47115,-12.066256988344296,-43.55133312855042
47120,-10.71353199781547,-43.6339086823456
47150,-11.004101561149627,-44.521765522524746
47160,-10.718925363098435,-44.03490962562292
47200,-9.62121601918146,-42.0814737989833
47220,-9.517024180058765,-43.01184300450399
47240,-9.999240712714386,-42.482772016298384
47300,-9.178676999999992,-40.97013075
47310,-12.836939790054958,-40.90462517724743
47350,-9.741449396087198,-41.87940525409704
47400,-10.822957951587526,-42.72791838376603
47440,-11.008612887342291,-42.39970515725903
47450,-11.430435845112113,-42.50579957941182
47500,-12.693305539416889,-43.18336392438495
47520,-12.182476084478994,-43.21593491552102
47530,-12.318159513028895,-42.89193674999999
47560,-11.999285220258544,-42.627714051877966
47580,-11.564283806391948,-43.27587755787843
47590,-11.820685499999996,-42.612646739648014
47600,-13.252936490336605,-43.413615014464554
47610,-13.084910354036529,-43.4671934704741
47630,-13.538367673871493,-43.5817012336352
47640,-13.391033521202127,-44.200200447002956
47650,-13.343680339357732,-44.63348761010734
47655,-13.623566199271652,-44.46823716595989
47665,-13.402789200822284,-44.19575097996335
47680,-14.180328790479741,-44.53524243638287
47690,-13.827908769249255,-44.4581985284123
47700,-12.981217696833912,-44.05003107249351
47730,-13.072217495862692,-44.201851300551894
47740,-12.760611426591984,-43.95116143272881
47750,-12.484389855261307,-43.96099354269267
47760,-12.701029155083003,-44.01151183521146
47800,-12.146974026798045,-44.99568501504704
47801,-12.138935500655656,-44.98837125967359
47802,-12.147754938849616,-44.98739802866439
47803,-12.150028777570387,-44.99361677657537
47804,-12.154981959507609,-44.99647777264971
47805,-12.150781676610483,-45.002076046023
47806,-12.153064386598736,-44.9950377747412
47807,-12.15996469701057,-45.00163374795015
47808,-12.151330103797862,-45.00463781591117
47810,-12.137707753521155,-45.01003827261628
47813,-12.126650867999956,-45.00816226280149
47814,-12.948500507698975,-38.46063227264888
47820,-12.363179295579522,-44.9771080818527
47825,-12.429225064452792,-45.08604599271614
47827,-26.919872908118936,-49.08680233821775
47830,-12.305761847650334,-44.53984856157332
47845,-12.313912429551806,-44.85954730196275
47850,-12.08925543763249,-45.79618023024447
47900,-12.02729069041768,-44.25687010559526
47940,-12.12167523625038,-43.88835256588547
47950,-12.234757775529221,-44.416125124017086
47960,-12.006703482253409,-44.69887896348954
47970,-11.748485420944885,-44.91089778515867
47990,-11.04186115496844,-45.191723435358156
48000,-12.13944142250762,-38.42297614758382
48005,-12.13944142250762,-38.42297614758382
48010,-12.134508218291591,-38.42172450535461
48011,-12.122608729771716,-38.41636917472778
48020,-12.13122428421578,-38.41510940820239
48030,-12.138391210327258,-38.40371572521295
48031,-12.15073643933758,-38.4178163659543
48040,-12.148993942738327,-38.421196213501
48050,-12.143962231792411,-38.431586510859
48051,-12.151113500477829,-38.429124166894425
48060,-12.13943783166816,-38.43640248459036
48070,-12.133911609905851,-38.44044268083422
48071,-12.131017558327017,-38.439754723160064
48080,-12.131446680472528,-38.432371446102486
48090,-12.123832814296385,-38.430605907535934
48103,-4.5962448091645465,-42.85451673739823
48108,-12.211149119713475,-38.202573442729495
48110,-12.362648642184194,-38.38462730242748
48120,-12.425706503878423,-38.32837310702847
48130,-12.089815976057595,-38.49805564143565
48140,-12.146156745779068,-38.64382697435264
48150,-12.013782980017924,-38.62907918960168
48170,-11.870856163398628,-38.760452722222325
48180,-11.943264817506815,-38.08409866259861
48280,-12.530544151256535,-38.29707501748269
48288,-12.576809999999966,-38.00416999999993
48289,-12.57536932342873,-38.00267348835045
48290,-12.25599747811226,-38.03873055386487
48300,-11.813328585583086,-37.61260697753964
48310,-11.563868419374757,-37.782842823008146
48330,-11.486702562394209,-37.93336641634146
48350,-11.660018836004824,-38.07711057148508
48355,-11.723099008554907,-38.22850628168585
48360,-11.661486945753676,-38.02265319152684
48370,-11.795487138162498,-37.94626724702049
48390,-11.942409462309636,-37.94883732209461
48400,-10.837055804174268,-38.53789070651605
48405,-10.585664947618405,-38.61167602425525
48410,-10.593832336221343,-38.38209829435899
48413,-10.536109999999953,-38.60666999999995
48415,-10.595368037993271,-38.21311793291116
48420,-10.412052249414185,-38.33195338343815
48430,-10.683692401008404,-37.86343608122833
48435,-10.53670882010159,-38.114273142479455
48440,-11.040966136804384,-38.43105018029532
48445,-10.678572543381023,-38.28180445585659
48450,-11.100879953040454,-38.51579796544673
48455,-10.333836544833074,-38.42056777525093
48460,-11.240870225103476,-38.48102343398035
48470,-11.35810386900948,-38.327480822336746
48475,-11.311097874853967,-38.2195815703801
48480,-11.511045090730779,-38.15096380644292
48485,-11.605276090426432,-38.583292005372165
48490,-11.787525682582707,-38.35407592533658
48500,-10.506673402732694,-39.012760205704446
48520,-9.897234832921862,-39.02777000454428
48540,-9.871010693199649,-38.89643953608658
48565,-10.365427737056146,-38.2024412204828
48570,-9.734524967835082,-38.12733838645225
48580,-10.01419969071694,-37.894735875208326
48590,-10.286898854539158,-37.92574920310214
48601,-9.406174742397877,-38.21916731967833
48602,-9.40266464820265,-38.22234377789996
48603,-9.407158449727673,-38.22655528726319
48604,-9.395592331080486,-38.24129870665188
48605,-9.391460278079158,-38.22748605293083
48606,-9.383224499999994,-38.21253525
48607,-9.391976696939068,-38.21841196964303
48608,-9.40289833611647,-38.21428384247788
48609,-9.438014321785731,-38.216449760994536
48610,-9.449586129639105,-38.2209248616833
48611,-9.446065107392025,-38.21040890845087
48620,-9.342155273538305,-38.25645111020792
48630,-8.846843083825311,-38.76717595696288
48650,-9.171297674037762,-39.05698998445734
48660,-8.978426697991832,-39.098212124666965
48668,-13.00910117780522,-38.525978987269255
48680,-8.721202036012285,-39.11608340095827
48685,-8.632654834390816,-39.244385616931496
48700,-11.660619022560503,-39.00630511419938
48705,-11.531270174072343,-39.07714550718776
48710,-11.808004327718892,-39.119394679751046
48720,-11.795649902432892,-38.88365094145973
48725,-11.747391379668082,-39.190299479506066
48730,-11.564023831500997,-39.28253613660486
48740,-13.532507286990548,-38.99305242761219
48745,-12.24038638135491,-38.93229404440533
48750,-11.49397897997683,-39.425051744263556
48760,-11.335668562188577,-38.96205792008618
48770,-11.489307774689369,-38.99943744844508
48780,-11.621461877443984,-38.80818501453324
48790,-10.965496602251967,-38.78647566144923
48793,-11.027780139903946,-38.791894904061046
48800,-10.438996139264443,-39.33149581697264
48830,-10.75435318471449,-39.20803709311541
48832,-10.674079142611236,-39.05057508062291
48840,-10.667264128199134,-39.49786404588828
48850,-10.69244349488568,-39.85197394243108
48860,-10.978033500000004,-39.62724520163413
48870,-10.82387314761542,-39.42902227483546
48880,-11.254104623929937,-39.37549923608914
48890,-11.410404526969728,-39.46302930419521
48895,-11.463288169670115,-39.52589655755805
48900,-9.43140018341909,-40.50382464696304
48901,-9.43405996386536,-40.51581780798832
48902,-9.41709223586626,-40.51309747594378
48903,-9.413362861586862,-40.50506320434397
48904,-9.418385449552076,-40.49900005835711
48905,-9.422417089843092,-40.49391844178376
48906,-9.441756474955875,-40.49157818231235
48907,-9.432794248684289,-40.49734830339817
48908,-9.470611195725372,-40.49846133284714
48909,-9.436147921446516,-40.51081736363198
48913,-9.44417238670357,-40.49744995500017
48914,-9.445161370945128,-40.49693413352349
48916,-9.4226693813366,-40.51601471743683
48922,-9.589271582271095,-40.425445511064936
48925,-9.470911017288213,-40.8145352415303
48930,-8.989154144020223,-39.90532255748744
48950,-9.8389261120984,-39.47942925000001
48960,-10.257840186916496,-40.19462417282995
48967,-10.33361416984474,-40.15152490130054
48970,-10.461420451962026,-40.18701024751928
48990,-10.344897000000003,-39.83360175
49000,-11.011460784061445,-37.07585637999995
49001,-11.005121134999968,-37.09392732099997
49004,-11.098891364520908,-37.14535088143867
49005,-11.059703845995474,-37.10674680259147
49007,-11.075615663874949,-37.13561608992665
49008,-11.09899162702299,-37.14411499999994
49009,-11.098629196618736,-37.13662261156126
49010,-10.912247528449411,-37.053742751457094
49015,-10.92359141329544,-37.05097999999998
49020,-10.930554081164722,-37.05186855839938
49025,-10.938310395907221,-37.0570585587165
49026,-10.950826097606898,-37.05649290515056
49027,-10.940934354406048,-37.06368720067511
49030,-10.972180503953474,-37.06749380191188
49031,-10.969604403543253,-37.06678364399994
49032,-10.9706443440635,-37.05566249125744
49033,-11.010547754047067,-37.09241139087021
49035,-10.97013724646543,-37.04448972344036
49036,-10.976391822234383,-37.04537178579267
49037,-10.992398990874058,-37.05845347246438
49038,-10.993349822796974,-37.07387612808244
49040,-10.953121535951231,-37.07137233919993
49041,-10.954907361907877,-37.07223337232388
49042,-10.967902947126209,-37.08353911601934
49043,-10.966191548704511,-37.0862477782232
49044,-10.986157844010584,-37.10246749999996
49045,-10.93092379381363,-37.06613024508046
49046,-10.933235675543909,-37.06304681279933
49047,-10.93475889537761,-37.07269360851752
49048,-10.941845505554248,-37.07104333389113
49050,-10.927031018047726,-37.064506054951245
49051,-10.928863843470436,-37.061025822349954
49052,-10.91975250043268,-37.06510492370254
49055,-10.914107481245445,-37.06067107507647
49060,-10.896723635105829,-37.061157355329215
49063,-10.88591372745108,-37.06487688273989
49065,-10.898599169311504,-37.05337541866247
49066,-10.88931500365547,-37.051314317086025
49067,-10.87804380668863,-37.05343940109864
49070,-10.892060523587654,-37.072003135770245
49071,-10.884938898147563,-37.08199839909986
49072,-10.90239250080485,-37.06924634810807
49075,-10.913076692740598,-37.07266404592683
49080,-10.916899177073123,-37.08115412367124
49082,-10.91064474381104,-37.082867097004986
49085,-10.906809936984333,-37.08120313419698
49087,-10.892699853453752,-37.08104595659904
49088,-10.882259718177483,-37.07821472015058
49089,-10.97255714546345,-37.112533630736166
49090,-10.89210237656694,-37.09569807096767
49091,-10.889141678602332,-37.097682296973275
49092,-10.90346432914881,-37.09930608396327
49095,-10.941635372612339,-37.0834877925295
49096,-10.940763208751516,-37.08925109040618
49097,-10.93319896004708,-37.07818451730451
49100,-10.934949218889045,-37.123278897673956
49120,-10.999654667149931,-37.31442925247881
49130,-10.731304315166852,-37.18691710406286
49140,-10.90850407881222,-37.03123215927341
49160,-10.85666556707265,-37.08593457569617
49170,-10.798812938362852,-37.16437566473743
49180,-10.787005352253743,-37.05285743237949
49190,-10.739110102630233,-36.85754087578226
49200,-11.262905795475767,-37.43614083092989
49220,-11.265128131483385,-37.62037999999996
49230,-11.35333323848748,-37.44872624153077
49250,-11.522995864184615,-37.50906216202343
49260,-11.38130195485438,-37.66084964308352
49270,-11.47723816353064,-37.75680870725571
49280,-11.374446662782397,-37.8402769614854
49290,-11.274679008513315,-37.791463763372846
49300,-11.18509697132994,-38.00096973479924
49320,-11.07005134097069,-37.72510702710346
49350,-11.191524748552958,-37.67412910011628
49360,-11.148624471894845,-37.62016676392305
49390,-11.03173395365586,-37.47544999999997
49400,-10.914487637567749,-37.67092165463835
49480,-10.73984817811835,-37.80762853680102
49490,-10.712039651822504,-38.17767866309944
49500,-10.686135392421832,-37.42703415844027
49501,-10.679806412466766,-37.41889838063977
49503,-10.692969583269853,-37.42908837398505
49504,-10.699523390731262,-37.42715136751616
49505,-10.708913128553746,-37.42524403866728
49506,-10.68810406931034,-37.43512344526036
49507,-10.709892869428352,-37.42666985106891
49509,-10.679254826911793,-37.43202590691444
49510,-10.67707246926408,-37.43807418478042
49514,-10.549217275529893,-37.53345040895448
49517,-10.568795284298629,-37.72279101789968
49520,-10.749223437796491,-37.493093250000015
49525,-10.792284202120886,-37.56772172613833
49530,-10.538184648376909,-37.43515248708781
49535,-10.386074758058108,-37.37878589064772
49540,-10.397283143354496,-37.45365762641188
49550,-10.360309418631998,-37.70603638267973
49560,-10.581700812912475,-37.34074758487623
49565,-10.666070019560696,-37.54262934137765
49570,-10.658443860791625,-37.30693344358917
49580,-10.758584028074782,-37.31369338201869
49600,-10.48556619332078,-37.197253246589234
49630,-10.60557131725161,-37.112754839471876
49640,-10.646598336159183,-37.192556658709
49650,-10.678984810637921,-37.15045402325912
49660,-10.354658479784476,-37.18248884888437
49670,-10.26249591326884,-37.3113546710989
49680,-10.216900421133477,-37.422692026364025
49690,-10.028529456530032,-37.56364136202046
49700,-10.503608320184773,-37.054340003848694
49740,-10.649021520663837,-36.987844217392094
49750,-10.685271419019744,-36.98595499961593
49760,-10.703883638031686,-37.03576406678185
49770,-10.735228184816233,-37.081963724447576
49780,-10.41594508973515,-36.9581625
49790,-10.28617838711436,-37.019515696673864
49800,-9.918174630237411,-37.28030990755496
49810,-9.805982674049972,-37.68278240173461
49820,-9.662366569338678,-37.78854668988181
49830,-9.970142447639612,-37.083407981783104
49860,-10.22917261887537,-37.19691670316733
49880,-10.137258500117037,-36.97136020209352
49890,-10.07904194360822,-37.056328922665735
49900,-10.21291719244266,-36.83783485960422
49910,-10.206161545362404,-36.88485305490262
49920,-10.129935198619387,-36.926615680686055
49930,-10.252080009403048,-36.8822164793877
49940,-10.346884463538352,-36.92020110284732
49945,-10.348854293107118,-36.885285377441825
49950,-10.345054813235642,-36.79915606589811
49960,-10.591125094655087,-36.94269474600019
49970,-10.452836732618437,-36.6435051390525
49980,-10.319987863284457,-36.5773439964007
49985,-10.256996346059791,-36.63044073870793
49990,-10.435375493781596,-36.53700525
49995,-10.43007145626256,-36.46656089630383
50010,-8.063316473783948,-34.87821053509792
50020,-8.069217150152923,-34.881156597004995
50030,-8.063422909804327,-34.872465436580285
50040,-8.053630119481806,-34.87823364503738
50050,-8.054481316261771,-34.88863951824975
50060,-8.062020590250608,-34.8869723461407
50070,-8.06078109103239,-34.89449949500834
50080,-8.072243634510649,-34.89836449260267
50090,-8.07339597875211,-34.89530918644863
50100,-8.047191771856419,-34.88463595628716
50110,-8.041626641614375,-34.87949296182777
50160,-8.057081629753581,-34.90813248903572
50610,-8.052767119900167,-34.90768357840902
50620,-8.04544292684276,-34.91450388445442
50630,-8.056313470858099,-34.92330026019967
50640,-8.059581230365271,-34.93285164345069
50650,-8.05663187602941,-34.937916113374484
50660,-8.063083710632196,-34.9389568299398
50670,-8.04425833660644,-34.94002350207746
50680,-8.033562619976404,-34.93423982063307
50690,-8.032500572266597,-34.93750310297054
50710,-8.045726699694159,-34.90834724999999
50711,-8.047917932281132,-34.91874009310948
50720,-8.057774065824201,-34.911041204483794
50721,-8.050011757977959,-34.93072528587912
50730,-8.055846235775293,-34.94241061552887
50731,-8.040601383288157,-34.93381329331723
50740,-8.041186487102486,-34.94731824216628
50741,-8.049866499763118,-34.95862095931396
50750,-8.06375431779098,-34.905290594138606
50751,-8.06520144240868,-34.91734908604073
50760,-8.07095258895492,-34.919546699694166
50761,-8.068680262003001,-34.928193738131284
50770,-8.081145669515044,-34.91104978795658
50771,-8.089375469589383,-34.92578105398464
50780,-8.096424034970285,-34.940029002221706
50781,-8.083916684329418,-34.93704704746377
50790,-8.082269951721546,-34.948840039224244
50791,-8.08604110386596,-34.96971037263808
50800,-8.032058856243884,-34.95152799500834
50810,-8.040887528449415,-34.95620956801072
50820,-8.076126732028449,-34.91923345191586
50830,-8.07073719677996,-34.910481835440734
50850,-8.082175243407011,-34.918471597774555
50860,-8.094869099082477,-34.925036060505505
50865,-8.083550984214115,-34.93215017277396
50870,-8.096202670552245,-34.93350829808415
50875,-8.10194169593957,-34.932432010243765
50900,-8.090900717179297,-34.942055317098486
50910,-8.081380374078106,-34.940798470858084
50920,-8.088036151721209,-34.95633389406842
50930,-8.091479239067803,-34.95513436475434
50940,-8.080494278468468,-34.965696087859016
50950,-8.057538144041146,-34.95743856001715
50960,-8.036887528993995,-34.982691783092946
50970,-8.035127169578217,-34.976650992430336
50980,-8.026354656627777,-34.96151066166546
51010,-8.08429341595772,-34.880989723414906
51011,-8.09752938995325,-34.88496442492354
51020,-8.115392897166615,-34.8970405649489
51021,-8.125447274770623,-34.902862133872254
51030,-8.136443514570956,-34.90571245809048
51110,-8.087059605419988,-34.88884570885509
51111,-8.106543565641399,-34.88892842659698
51130,-8.143240683593994,-34.90815793810952
51150,-8.107022441023696,-34.909863377306245
51160,-8.111045907237461,-34.905922424145174
51170,-8.092642892867444,-34.91216460421836
51180,-8.103503072458816,-34.91457012923639
51190,-8.115332610465106,-34.91957523723238
51200,-8.110255222315187,-34.91438764842169
51220,-8.111756699957194,-34.93221965654787
51230,-8.114280740594173,-34.93883585571638
51240,-8.123493639549167,-34.9366890479471
51250,-8.134782793932896,-34.93613699999999
51260,-8.132909429630377,-34.94236055202014
51270,-8.111701449782773,-34.94972100325105
51275,-8.10790320147588,-34.947986115385525
51280,-8.116626924808058,-34.94832623326175
51290,-8.122625054035355,-34.946894012342355
51300,-8.12872297209087,-34.946852287457354
51310,-8.136304922407424,-34.94910545246016
51320,-8.13282642777847,-34.950003761805924
51330,-8.125899857585276,-34.95748214461859
51335,-8.111091635302953,-34.96271004742121
51340,-8.118733058716447,-34.955740941134046
51345,-8.111206665235304,-34.954615770073076
51346,-8.10759735192874,-34.96233951201827
51350,-8.108701637803671,-34.92292504731953
52010,-8.056302322926872,-34.89905950659299
52011,-8.048649017485133,-34.900234331323205
52020,-8.045435320431045,-34.89461700360667
52021,-8.041647730221039,-34.889654828755255
52030,-8.03674891687346,-34.885396275535214
52031,-8.034252516792645,-34.881211361648056
52040,-8.02804270911353,-34.88082076824975
52041,-8.033959041864554,-34.89563988684098
52050,-8.037919435195315,-34.89972837468979
52051,-8.028143879681469,-34.90786852914189
52060,-8.034095566478115,-34.91097620080501
52061,-8.03274050652087,-34.92155369963419
52070,-8.02806040161002,-34.91745726437687
52071,-8.024991264787298,-34.929644202464104
52080,-8.014324857854803,-34.9114005
52081,-8.014553886716328,-34.922495361354024
52090,-8.010944438530478,-34.92964705378262
52091,-8.005856742106783,-34.9358301440993
52110,-8.027430125870072,-34.90024079822835
52111,-8.019887483669962,-34.89974861238262
52120,-8.022993962874759,-34.890060871836326
52121,-8.01716541269479,-34.88348081816557
52125,-8.020482433789942,-34.87846615420942
52130,-8.009459388988743,-34.89329084051221
52131,-8.008125854092645,-34.904921405947555
52140,-8.003102753740304,-34.904294080567084
52150,-8.003805547648852,-34.91157312934405
52160,-7.992096271308327,-34.916478707902115
52165,-7.984189180159079,-34.91927607039416
52170,-7.9780891875308875,-34.91871899949139
52171,-8.015866833150756,-34.954094148377585
52190,-8.00243096815651,-34.926333370890504
52191,-7.997374612311021,-34.92549480035421
52210,-8.021465100479173,-34.90974114759532
52211,-8.01550363368929,-34.90418195909136
52221,-8.011992247850412,-34.88526270330083
52280,-8.018658876008494,-34.91625388430071
52290,-7.992403012188774,-34.940064560943895
52291,-7.993504900498848,-34.933562082974845
52390,-7.986947415353612,-34.9301142132641
52490,-8.012741506244412,-34.929252376793784
53010,-8.021272871775617,-34.85267940685092
53012,-5.783670910641051,-35.19694680085409
53020,-8.016139078827369,-34.855227104362584
53025,-8.014370223007676,-34.85438075569848
